Year,Month,Day,Hour,NSM,WeekStatus,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Day_Of_Week_Monday,Day_Of_Week_Saturday,Day_Of_Week_Sunday,Day_Of_Week_Thursday,Day_Of_Week_Tuesday,Day_Of_Week_Wednesday
2018,11,14,9,32400,1,0,44.6,0.0,90.55,100.0,0.04,95.18,0,0,0,0,0,1
2018,11,14,9,33300,1,1,52.52,0.0,88.1,100.0,0.04,97.78,0,0,0,0,0,1
2018,11,14,9,34200,1,1,52.09,0.0,84.42,100.0,0.04,82.04,0,0,0,0,0,1
2018,11,14,9,35100,1,1,42.66,0.0,86.0,100.0,0.03,71.89,0,0,0,0,0,1
2018,11,14,10,36000,1,1,42.91,0.0,87.2,100.0,0.04,76.43,0,0,0,0,0,1
2018,11,14,10,36900,1,2,50.44,0.0,84.1,100.0,0.04,78.41,0,0,0,0,0,1
2018,11,14,10,37800,1,2,29.45,0.0,89.46,100.0,0.03,58.97,0,0,0,0,0,1
2018,11,14,10,38700,1,2,29.59,0.0,89.11,100.0,0.03,58.1,0,0,0,0,0,1
2018,11,14,11,39600,1,2,42.66,0.0,86.98,100.0,0.03,75.2,0,0,0,0,0,1
2018,11,14,11,40500,1,2,43.38,0.0,85.63,100.0,0.03,71.93,0,0,0,0,0,1
2018,11,14,11,41400,1,2,34.92,0.0,86.23,100.0,0.03,59.47,0,0,0,0,0,1
2018,11,14,11,42300,1,2,36.29,0.0,85.75,100.0,0.03,60.48,0,0,0,0,0,1
2018,11,14,12,43200,1,2,24.08,1.84,90.75,99.94,0.02,52.02,0,0,0,0,0,1
2018,11,14,12,44100,1,1,0.0,16.96,100.0,34.29,0.0,6.19,0,0,0,0,0,1
2018,11,14,12,45000,1,1,0.0,17.68,100.0,36.4,0.0,6.91,0,0,0,0,0,1
2018,11,14,12,45900,1,1,0.0,17.17,100.0,38.35,0.0,7.13,0,0,0,0,0,1
2018,11,14,13,46800,1,1,0.0,17.46,100.0,37.49,0.0,7.06,0,0,0,0,0,1
2018,11,14,13,47700,1,1,17.46,4.57,92.64,99.44,0.02,42.95,0,0,0,0,0,1
2018,11,14,13,48600,1,1,34.06,0.0,87.7,100.0,0.03,62.17,0,0,0,0,0,1
2018,11,14,13,49500,1,1,36.83,0.0,88.14,100.0,0.03,68.72,0,0,0,0,0,1
2018,11,14,14,50400,1,1,42.7,0.0,88.61,100.0,0.04,81.65,0,0,0,0,0,1
2018,11,14,14,51300,1,1,52.81,0.0,91.09,100.0,0.05,116.6,0,0,0,0,0,1
2018,11,14,14,52200,1,1,53.86,0.0,91.31,100.0,0.06,120.64,0,0,0,0,0,1
2018,11,14,14,53100,1,1,45.32,0.0,88.74,100.0,0.04,87.26,0,0,0,0,0,1
2018,11,14,15,54000,1,1,45.22,0.0,92.12,100.0,0.05,107.06,0,0,0,0,0,1
2018,11,14,15,54900,1,1,33.84,0.0,87.7,100.0,0.03,61.78,0,0,0,0,0,1
2018,11,14,15,55800,1,1,40.14,0.0,86.3,100.0,0.03,68.58,0,0,0,0,0,1
2018,11,14,15,56700,1,1,47.09,0.0,82.95,100.0,0.03,69.95,0,0,0,0,0,1
2018,11,14,16,57600,1,1,47.2,0.0,84.52,100.0,0.03,74.63,0,0,0,0,0,1
2018,11,14,16,58500,1,1,43.56,0.0,84.7,100.0,0.03,69.41,0,0,0,0,0,1
2018,11,14,16,59400,1,1,38.48,0.0,86.14,100.0,0.03,65.27,0,0,0,0,0,1
2018,11,14,16,60300,1,1,59.29,0.0,89.78,100.0,0.06,120.85,0,0,0,0,0,1
2018,11,14,17,61200,1,1,42.41,0.0,91.69,100.0,0.04,97.45,0,0,0,0,0,1
2018,11,14,17,62100,1,2,52.63,0.0,91.53,100.0,0.05,119.59,0,0,0,0,0,1
2018,11,14,17,63000,1,2,36.5,0.0,94.82,100.0,0.05,108.97,0,0,0,0,0,1
2018,11,14,17,63900,1,2,19.87,0.14,96.0,100.0,0.03,68.15,0,0,0,0,0,1
2018,11,14,18,64800,1,2,4.39,1.26,98.99,99.92,0.01,30.64,0,0,0,0,0,1
2018,11,14,18,65700,1,2,4.97,3.02,96.75,98.76,0.01,19.01,0,0,0,0,0,1
2018,11,14,18,66600,1,2,0.0,10.76,100.0,43.38,0.0,5.18,0,0,0,0,0,1
2018,11,14,18,67500,1,2,0.0,18.22,100.0,27.35,0.0,5.18,0,0,0,0,0,1
2018,11,14,19,68400,1,2,0.0,18.18,100.0,27.4,0.0,5.18,0,0,0,0,0,1
2018,11,14,19,69300,1,2,0.0,18.11,100.0,27.35,0.0,5.15,0,0,0,0,0,1
2018,11,14,19,70200,1,2,0.0,18.18,100.0,27.06,0.0,5.11,0,0,0,0,0,1
2018,11,14,19,71100,1,2,0.0,18.04,100.0,27.11,0.0,5.08,0,0,0,0,0,1
2018,11,14,20,72000,1,2,0.0,17.89,100.0,27.32,0.0,5.08,0,0,0,0,0,1
2018,11,14,20,72900,1,1,0.0,17.78,100.0,27.82,0.0,5.15,0,0,0,0,0,1
2018,11,14,20,73800,1,1,0.0,17.78,100.0,27.62,0.0,5.11,0,0,0,0,0,1
2018,11,14,20,74700,1,1,0.0,17.71,100.0,27.92,0.0,5.15,0,0,0,0,0,1
2018,11,14,21,75600,1,1,0.0,17.75,100.0,27.52,0.0,5.08,0,0,0,0,0,1
2018,11,14,21,76500,1,1,0.0,18.04,100.0,27.11,0.0,5.08,0,0,0,0,0,1
2018,11,14,21,77400,1,1,0.0,18.22,100.0,27.0,0.0,5.11,0,0,0,0,0,1
2018,11,14,21,78300,1,1,0.0,19.04,100.0,25.26,0.0,4.97,0,0,0,0,0,1
2018,11,14,22,79200,1,1,0.0,18.83,100.0,28.74,0.0,5.65,0,0,0,0,0,1
2018,11,14,22,80100,1,2,5.26,0.25,74.25,99.91,0.0,5.83,0,0,0,0,0,1
2018,11,14,22,81000,1,2,6.52,0.0,60.31,100.0,0.0,4.93,0,0,0,0,0,1
2018,11,14,22,81900,1,2,6.55,0.0,59.27,100.0,0.0,4.82,0,0,0,0,0,1
2018,11,14,23,82800,1,2,6.41,0.0,59.86,100.0,0.0,4.79,0,0,0,0,0,1
2018,11,14,23,83700,1,0,5.8,0.0,63.36,100.0,0.0,4.75,0,0,0,0,0,1
2018,11,14,23,84600,1,0,5.4,0.0,65.17,100.0,0.0,4.64,0,0,0,0,0,1
2018,11,14,23,85500,1,0,5.58,0.0,64.58,100.0,0.0,4.72,0,0,0,0,0,1
2018,11,14,0,0,1,0,5.94,0.0,62.45,100.0,0.0,4.75,0,0,0,0,0,1
2018,11,15,0,900,1,0,6.01,0.0,62.01,100.0,0.0,4.75,0,0,0,1,0,0
2018,11,15,0,1800,1,0,6.23,0.0,50.76,100.0,0.0,3.67,0,0,0,1,0,0
2018,11,15,0,2700,1,0,6.26,0.0,50.27,100.0,0.0,3.64,0,0,0,1,0,0
2018,11,15,1,3600,1,0,5.87,0.0,52.28,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,1,4500,1,0,4.75,0.0,59.97,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,1,5400,1,0,4.75,0.0,59.97,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,1,6300,1,0,4.79,0.0,59.33,100.0,0.0,3.53,0,0,0,1,0,0
2018,11,15,2,7200,1,0,4.97,0.0,58.23,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,2,8100,1,0,4.9,0.0,59.21,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,2,9000,1,0,5.08,0.0,57.39,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,2,9900,1,0,5.15,0.0,67.8,100.0,0.0,4.75,0,0,0,1,0,0
2018,11,15,3,10800,1,0,5.11,0.0,65.16,100.0,0.0,4.39,0,0,0,1,0,0
2018,11,15,3,11700,1,0,5.15,0.0,56.86,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,3,12600,1,0,5.15,0.0,62.0,100.0,0.0,4.07,0,0,0,1,0,0
2018,11,15,3,13500,1,0,5.18,0.0,64.99,100.0,0.0,4.43,0,0,0,1,0,0
2018,11,15,4,14400,1,0,4.97,0.0,58.66,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,4,15300,1,0,5.0,0.0,58.43,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,4,16200,1,0,5.26,0.0,56.48,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,4,17100,1,0,5.04,0.0,58.12,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,5,18000,1,0,5.04,0.0,57.69,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,5,18900,1,0,4.75,0.0,59.65,100.0,0.0,3.53,0,0,0,1,0,0
2018,11,15,5,19800,1,0,4.9,0.0,59.21,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,5,20700,1,0,4.79,0.0,59.33,100.0,0.0,3.53,0,0,0,1,0,0
2018,11,15,6,21600,1,0,4.68,0.0,60.54,100.0,0.0,3.56,0,0,0,1,0,0
2018,11,15,6,22500,1,0,4.54,0.0,65.35,100.0,0.0,3.92,0,0,0,1,0,0
2018,11,15,6,23400,1,0,4.9,0.0,67.96,100.0,0.0,4.54,0,0,0,1,0,0
2018,11,15,6,24300,1,0,4.86,0.0,59.52,100.0,0.0,3.6,0,0,0,1,0,0
2018,11,15,7,25200,1,0,4.72,0.0,59.45,100.0,0.0,3.49,0,0,0,1,0,0
2018,11,15,7,26100,1,0,5.69,0.0,59.2,100.0,0.0,4.18,0,0,0,1,0,0
2018,11,15,7,27000,1,0,5.83,0.0,64.34,100.0,0.0,4.9,0,0,0,1,0,0
2018,11,15,7,27900,1,0,5.33,0.0,70.91,100.0,0.0,5.36,0,0,0,1,0,0
2018,11,15,8,28800,1,0,4.68,0.0,77.61,100.0,0.0,5.76,0,0,0,1,0,0
2018,11,15,8,29700,1,0,32.0,0.0,85.22,100.0,0.02,52.13,0,0,0,1,0,0
2018,11,15,8,30600,1,0,69.95,0.0,85.5,100.0,0.05,115.31,0,0,0,1,0,0
2018,11,15,8,31500,1,0,73.12,0.0,85.22,100.0,0.05,119.12,0,0,0,1,0,0
2018,11,15,9,32400,1,0,41.76,0.0,90.21,100.0,0.04,87.3,0,0,0,1,0,0
2018,11,15,9,33300,1,1,41.36,0.0,93.3,100.0,0.05,107.24,0,0,0,1,0,0
2018,11,15,9,34200,1,1,53.89,0.0,91.65,100.0,0.06,123.48,0,0,0,1,0,0
2018,11,15,9,35100,1,1,54.97,0.0,89.95,100.0,0.05,113.15,0,0,0,1,0,0
2018,11,15,10,36000,1,1,47.23,0.0,92.78,100.0,0.05,117.43,0,0,0,1,0,0
2018,11,15,10,36900,1,2,57.46,0.0,88.37,100.0,0.05,108.5,0,0,0,1,0,0
2018,11,15,10,37800,1,2,36.14,0.0,92.57,100.0,0.04,88.42,0,0,0,1,0,0
2018,11,15,10,38700,1,2,45.4,0.0,91.02,100.0,0.05,99.76,0,0,0,1,0,0
2018,11,15,11,39600,1,2,50.58,0.0,91.25,100.0,0.05,112.82,0,0,0,1,0,0
2018,11,15,11,40500,1,2,62.57,0.0,89.28,100.0,0.06,123.98,0,0,0,1,0,0
2018,11,15,11,41400,1,2,46.69,0.0,92.72,100.0,0.05,115.56,0,0,0,1,0,0
2018,11,15,11,42300,1,2,64.84,0.0,88.25,100.0,0.06,121.64,0,0,0,1,0,0
2018,11,15,12,43200,1,2,38.3,2.56,93.04,99.97,0.04,97.24,0,0,0,1,0,0
2018,11,15,12,44100,1,1,0.0,17.93,100.0,24.14,0.0,4.46,0,0,0,1,0,0
2018,11,15,12,45000,1,1,0.0,17.14,100.0,25.6,0.0,4.54,0,0,0,1,0,0
2018,11,15,12,45900,1,1,0.0,13.9,100.0,30.37,0.0,4.43,0,0,0,1,0,0
2018,11,15,13,46800,1,1,0.0,15.08,100.0,28.83,0.0,4.54,0,0,0,1,0,0
2018,11,15,13,47700,1,1,19.08,5.62,94.29,99.46,0.02,54.0,0,0,0,1,0,0
2018,11,15,13,48600,1,1,40.54,0.0,90.45,100.0,0.04,85.97,0,0,0,1,0,0
2018,11,15,13,49500,1,1,57.78,0.0,90.86,100.0,0.06,125.71,0,0,0,1,0,0
2018,11,15,14,50400,1,1,46.69,0.0,92.27,100.0,0.05,111.74,0,0,0,1,0,0
2018,11,15,14,51300,1,1,30.89,0.0,87.14,100.0,0.03,54.86,0,0,0,1,0,0
2018,11,15,14,52200,1,1,30.71,0.0,88.41,100.0,0.03,58.1,0,0,0,1,0,0
2018,11,15,14,53100,1,1,21.92,0.0,91.45,100.0,0.02,49.54,0,0,0,1,0,0
2018,11,15,15,54000,1,1,23.54,0.0,90.28,100.0,0.02,49.43,0,0,0,1,0,0
2018,11,15,15,54900,1,1,21.56,0.0,91.91,100.0,0.02,50.29,0,0,0,1,0,0
2018,11,15,15,55800,1,1,29.05,0.0,90.47,100.0,0.03,61.67,0,0,0,1,0,0
2018,11,15,15,56700,1,1,17.6,0.0,93.26,100.0,0.02,45.47,0,0,0,1,0,0
2018,11,15,16,57600,1,1,22.68,0.0,90.63,100.0,0.02,48.64,0,0,0,1,0,0
2018,11,15,16,58500,1,1,24.77,0.0,90.15,100.0,0.02,51.59,0,0,0,1,0,0
2018,11,15,16,59400,1,1,25.06,0.0,91.24,100.0,0.03,55.87,0,0,0,1,0,0
2018,11,15,16,60300,1,1,21.35,0.0,91.83,100.0,0.02,49.54,0,0,0,1,0,0
2018,11,15,17,61200,1,1,18.5,0.0,93.6,100.0,0.02,49.21,0,0,0,1,0,0
2018,11,15,17,62100,1,2,24.8,0.0,91.56,100.0,0.03,56.48,0,0,0,1,0,0
2018,11,15,17,63000,1,2,22.39,0.0,91.47,100.0,0.02,50.69,0,0,0,1,0,0
2018,11,15,17,63900,1,2,4.03,1.8,99.29,99.86,0.02,33.52,0,0,0,1,0,0
2018,11,15,18,64800,1,2,4.64,1.26,98.83,99.91,0.01,30.13,0,0,0,1,0,0
2018,11,15,18,65700,1,2,18.0,0.0,90.57,100.0,0.02,38.45,0,0,0,1,0,0
2018,11,15,18,66600,1,2,32.44,0.0,87.08,100.0,0.03,57.46,0,0,0,1,0,0
2018,11,15,18,67500,1,2,22.9,0.0,92.41,100.0,0.03,55.37,0,0,0,1,0,0
2018,11,15,19,68400,1,2,24.95,0.0,91.5,100.0,0.03,56.59,0,0,0,1,0,0
2018,11,15,19,69300,1,2,26.24,0.0,91.31,100.0,0.03,58.75,0,0,0,1,0,0
2018,11,15,19,70200,1,2,27.04,0.0,90.67,100.0,0.03,58.14,0,0,0,1,0,0
2018,11,15,19,71100,1,2,24.73,0.0,91.22,100.0,0.03,55.04,0,0,0,1,0,0
2018,11,15,20,72000,1,2,22.57,0.0,91.52,100.0,0.02,51.26,0,0,0,1,0,0
2018,11,15,20,72900,1,1,26.71,0.0,90.07,100.0,0.03,55.37,0,0,0,1,0,0
2018,11,15,20,73800,1,1,19.08,0.0,92.38,100.0,0.02,46.04,0,0,0,1,0,0
2018,11,15,20,74700,1,1,15.3,0.0,94.14,100.0,0.02,42.7,0,0,0,1,0,0
2018,11,15,21,75600,1,1,1.04,1.51,99.93,99.86,0.01,28.37,0,0,0,1,0,0
2018,11,15,21,76500,1,1,0.68,6.91,99.94,94.34,0.01,19.66,0,0,0,1,0,0
2018,11,15,21,77400,1,1,0.0,17.6,100.0,22.53,0.0,4.07,0,0,0,1,0,0
2018,11,15,21,78300,1,1,0.0,17.64,100.0,22.27,0.0,4.03,0,0,0,1,0,0
2018,11,15,22,79200,1,1,0.0,16.78,100.0,23.57,0.0,4.07,0,0,0,1,0,0
2018,11,15,22,80100,1,2,7.24,0.14,47.33,99.94,0.0,3.89,0,0,0,1,0,0
2018,11,15,22,81000,1,2,7.52,0.0,45.57,100.0,0.0,3.85,0,0,0,1,0,0
2018,11,15,22,81900,1,2,7.16,0.0,46.3,100.0,0.0,3.74,0,0,0,1,0,0
2018,11,15,23,82800,1,2,7.42,0.0,45.39,100.0,0.0,3.78,0,0,0,1,0,0
2018,11,15,23,83700,1,0,6.55,0.0,48.88,100.0,0.0,3.67,0,0,0,1,0,0
2018,11,15,23,84600,1,0,6.26,0.0,51.69,100.0,0.0,3.78,0,0,0,1,0,0
2018,11,15,23,85500,1,0,6.26,0.0,50.58,100.0,0.0,3.67,0,0,0,1,0,0
2018,11,15,0,0,1,0,6.16,0.0,53.69,100.0,0.0,3.92,0,0,0,1,0,0
2018,11,16,0,900,1,0,6.62,0.0,58.62,100.0,0.0,4.79,0,0,0,0,0,0
2018,11,16,0,1800,1,0,6.7,0.0,51.26,100.0,0.0,4.0,0,0,0,0,0,0
2018,11,16,0,2700,1,0,6.62,0.0,49.59,100.0,0.0,3.78,0,0,0,0,0,0
2018,11,16,1,3600,1,0,6.8,0.0,47.89,100.0,0.0,3.71,0,0,0,0,0,0
2018,11,16,1,4500,1,0,6.98,0.0,46.54,100.0,0.0,3.67,0,0,0,0,0,0
2018,11,16,1,5400,1,0,6.73,0.0,48.58,100.0,0.0,3.74,0,0,0,0,0,0
2018,11,16,1,6300,1,0,7.09,0.0,47.43,100.0,0.0,3.82,0,0,0,0,0,0
2018,11,16,2,7200,1,0,6.95,0.0,47.39,100.0,0.0,3.74,0,0,0,0,0,0
2018,11,16,2,8100,1,0,6.95,0.0,47.39,100.0,0.0,3.74,0,0,0,0,0,0
2018,11,16,2,9000,1,0,6.91,0.0,46.91,100.0,0.0,3.67,0,0,0,0,0,0
2018,11,16,2,9900,1,0,4.97,0.0,52.92,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,3,10800,1,0,5.18,0.0,51.35,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,3,11700,1,0,5.22,0.0,51.06,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,3,12600,1,0,5.15,0.0,52.42,100.0,0.0,3.17,0,0,0,0,0,0
2018,11,16,3,13500,1,0,5.08,0.0,52.09,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,4,14400,1,0,5.22,0.0,51.43,100.0,0.0,3.13,0,0,0,0,0,0
2018,11,16,4,15300,1,0,6.84,0.0,47.28,100.0,0.0,3.67,0,0,0,0,0,0
2018,11,16,4,16200,1,0,6.48,0.0,47.84,100.0,0.0,3.53,0,0,0,0,0,0
2018,11,16,4,17100,1,0,4.97,0.0,54.14,100.0,0.0,3.2,0,0,0,0,0,0
2018,11,16,5,18000,1,0,5.11,0.0,51.87,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,5,18900,1,0,5.15,0.0,51.57,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,5,19800,1,0,5.62,0.0,49.95,100.0,0.0,3.24,0,0,0,0,0,0
2018,11,16,5,20700,1,0,7.16,0.0,47.07,100.0,0.0,3.82,0,0,0,0,0,0
2018,11,16,6,21600,1,0,4.9,0.0,54.68,100.0,0.0,3.2,0,0,0,0,0,0
2018,11,16,6,22500,1,0,4.86,0.0,53.78,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,6,23400,1,0,4.75,0.0,53.65,100.0,0.0,3.02,0,0,0,0,0,0
2018,11,16,6,24300,1,0,4.9,0.0,52.97,100.0,0.0,3.06,0,0,0,0,0,0
2018,11,16,7,25200,1,0,5.22,0.0,51.43,100.0,0.0,3.13,0,0,0,0,0,0
2018,11,16,7,26100,1,0,4.93,0.0,53.23,100.0,0.0,3.1,0,0,0,0,0,0
2018,11,16,7,27000,1,0,4.79,0.0,57.31,100.0,0.0,3.35,0,0,0,0,0,0
2018,11,16,7,27900,1,0,5.4,0.0,63.68,100.0,0.0,4.46,0,0,0,0,0,0
2018,11,16,8,28800,1,0,6.01,0.0,69.44,100.0,0.0,5.8,0,0,0,0,0,0
2018,11,16,8,29700,1,0,24.73,0.0,76.02,100.0,0.01,28.94,0,0,0,0,0,0
2018,11,16,8,30600,1,0,46.3,0.0,73.81,100.0,0.02,50.65,0,0,0,0,0,0
2018,11,16,8,31500,1,0,46.91,0.0,78.13,100.0,0.03,58.72,0,0,0,0,0,0
2018,11,16,9,32400,1,0,33.37,0.0,87.45,100.0,0.03,60.16,0,0,0,0,0,0
2018,11,16,9,33300,1,1,35.68,0.0,87.75,100.0,0.03,65.3,0,0,0,0,0,0
2018,11,16,9,34200,1,1,42.05,0.0,85.47,100.0,0.03,69.23,0,0,0,0,0,0
2018,11,16,9,35100,1,1,45.22,0.0,84.45,100.0,0.03,71.32,0,0,0,0,0,0
2018,11,16,10,36000,1,1,40.79,0.0,84.79,100.0,0.03,65.23,0,0,0,0,0,0
2018,11,16,10,36900,1,2,40.68,0.0,85.71,100.0,0.03,67.68,0,0,0,0,0,0
2018,11,16,10,37800,1,2,38.56,0.0,85.83,100.0,0.03,64.51,0,0,0,0,0,0
2018,11,16,10,38700,1,2,37.4,0.0,86.05,100.0,0.03,63.18,0,0,0,0,0,0
2018,11,16,11,39600,1,2,33.73,0.0,87.35,100.0,0.03,60.52,0,0,0,0,0,0
2018,11,16,11,40500,1,2,30.96,0.0,88.35,100.0,0.03,58.39,0,0,0,0,0,0
2018,11,16,11,41400,1,2,31.07,0.0,88.23,100.0,0.03,58.25,0,0,0,0,0,0
2018,11,16,11,42300,1,2,36.94,0.0,85.94,100.0,0.03,62.1,0,0,0,0,0,0
2018,11,16,12,43200,1,2,45.43,0.0,83.25,100.0,0.03,68.26,0,0,0,0,0,0
2018,11,16,12,44100,1,1,1.12,13.64,99.28,56.29,0.0,9.29,0,0,0,0,0,0
2018,11,16,12,45000,1,1,0.0,15.95,100.0,32.44,0.0,5.47,0,0,0,0,0,0
2018,11,16,12,45900,1,1,0.0,15.34,100.0,37.63,0.0,6.23,0,0,0,0,0,0
2018,11,16,13,46800,1,1,0.0,15.48,100.0,35.24,0.0,5.83,0,0,0,0,0,0
2018,11,16,13,47700,1,1,14.04,6.12,91.61,98.23,0.01,32.08,0,0,0,0,0,0
2018,11,16,13,48600,1,1,47.16,0.0,84.07,100.0,0.03,73.22,0,0,0,0,0,0
2018,11,16,13,49500,1,1,47.59,0.0,83.49,100.0,0.03,72.18,0,0,0,0,0,0
2018,11,16,14,50400,1,1,34.63,0.0,86.3,100.0,0.03,59.15,0,0,0,0,0,0
2018,11,16,14,51300,1,1,24.41,0.0,90.32,100.0,0.02,51.37,0,0,0,0,0,0
2018,11,16,14,52200,1,1,34.45,0.0,86.45,100.0,0.03,59.26,0,0,0,0,0,0
2018,11,16,14,53100,1,1,49.68,0.0,88.85,100.0,0.04,96.19,0,0,0,0,0,0
2018,11,16,15,54000,1,1,47.05,0.0,90.3,100.0,0.05,98.86,0,0,0,0,0,0
2018,11,16,15,54900,1,1,47.2,0.0,90.72,100.0,0.05,101.77,0,0,0,0,0,0
2018,11,16,15,55800,1,1,47.99,0.0,91.08,100.0,0.05,105.84,0,0,0,0,0,0
2018,11,16,15,56700,1,1,25.56,0.0,90.75,100.0,0.03,55.22,0,0,0,0,0,0
2018,11,16,16,57600,1,1,28.08,0.0,89.04,100.0,0.03,54.94,0,0,0,0,0,0
2018,11,16,16,58500,1,1,31.61,0.0,88.52,100.0,0.03,60.16,0,0,0,0,0,0
2018,11,16,16,59400,1,1,32.62,0.0,87.44,100.0,0.03,58.79,0,0,0,0,0,0
2018,11,16,16,60300,1,1,32.4,0.0,86.69,100.0,0.03,56.34,0,0,0,0,0,0
2018,11,16,17,61200,1,1,29.59,0.0,88.83,100.0,0.03,57.24,0,0,0,0,0,0
2018,11,16,17,62100,1,2,34.85,0.0,88.07,100.0,0.03,64.8,0,0,0,0,0,0
2018,11,16,17,63000,1,2,32.94,0.0,87.53,100.0,0.03,59.62,0,0,0,0,0,0
2018,11,16,17,63900,1,2,11.95,0.0,94.98,100.0,0.02,36.29,0,0,0,0,0,0
2018,11,16,18,64800,1,2,11.81,0.0,93.84,100.0,0.01,32.08,0,0,0,0,0,0
2018,11,16,18,65700,1,2,21.64,0.0,88.06,100.0,0.02,40.21,0,0,0,0,0,0
2018,11,16,18,66600,1,2,26.32,0.0,87.5,100.0,0.02,47.56,0,0,0,0,0,0
2018,11,16,18,67500,1,2,22.32,0.0,91.03,100.0,0.02,49.07,0,0,0,0,0,0
2018,11,16,19,68400,1,2,25.78,0.0,90.13,100.0,0.02,53.64,0,0,0,0,0,0
2018,11,16,19,69300,1,2,21.46,0.0,92.01,100.0,0.02,50.4,0,0,0,0,0,0
2018,11,16,19,70200,1,2,26.28,0.0,91.36,100.0,0.03,59.04,0,0,0,0,0,0
2018,11,16,19,71100,1,2,43.31,0.0,91.02,100.0,0.04,95.18,0,0,0,0,0,0
2018,11,16,20,72000,1,2,35.21,0.0,93.73,100.0,0.04,94.72,0,0,0,0,0,0
2018,11,16,20,72900,1,1,54.18,0.0,91.49,100.0,0.06,122.8,0,0,0,0,0,0
2018,11,16,20,73800,1,1,29.27,0.0,93.96,100.0,0.04,80.35,0,0,0,0,0,0
2018,11,16,20,74700,1,1,53.5,0.0,91.25,100.0,0.05,119.34,0,0,0,0,0,0
2018,11,16,21,75600,1,1,5.11,6.62,97.62,96.1,0.01,23.0,0,0,0,0,0,0
2018,11,16,21,76500,1,1,0.0,16.85,100.0,26.39,0.0,4.61,0,0,0,0,0,0
2018,11,16,21,77400,1,1,0.0,16.92,100.0,24.95,0.0,4.36,0,0,0,0,0,0
2018,11,16,21,78300,1,1,0.0,16.49,100.0,25.56,0.0,4.36,0,0,0,0,0,0
2018,11,16,22,79200,1,1,0.04,15.12,100.0,27.71,0.0,4.36,0,0,0,0,0,0
2018,11,16,22,80100,1,2,6.08,0.11,56.65,99.97,0.0,4.18,0,0,0,0,0,0
2018,11,16,22,81000,1,2,6.55,0.0,52.78,100.0,0.0,4.07,0,0,0,0,0,0
2018,11,16,22,81900,1,2,6.91,0.0,50.75,100.0,0.0,4.07,0,0,0,0,0,0
2018,11,16,23,82800,1,2,6.91,0.0,50.38,100.0,0.0,4.03,0,0,0,0,0,0
2018,11,16,23,83700,1,0,6.19,0.0,53.5,100.0,0.0,3.92,0,0,0,0,0,0
2018,11,16,23,84600,1,0,6.16,0.0,53.39,100.0,0.0,3.89,0,0,0,0,0,0
2018,11,16,23,85500,1,0,6.73,0.0,50.33,100.0,0.0,3.92,0,0,0,0,0,0
2018,11,16,0,0,1,0,7.09,0.0,51.41,100.0,0.0,4.25,0,0,0,0,0,0
2018,11,17,0,900,0,0,7.6,0.0,54.96,100.0,0.0,5.0,0,1,0,0,0,0
2018,11,17,0,1800,0,0,6.55,0.0,52.4,100.0,0.0,4.03,0,1,0,0,0,0
2018,11,17,0,2700,0,0,6.62,0.0,51.34,100.0,0.0,3.96,0,1,0,0,0,0
2018,11,17,1,3600,0,0,6.84,0.0,50.48,100.0,0.0,4.0,0,1,0,0,0,0
2018,11,17,1,4500,0,0,6.3,0.0,53.22,100.0,0.0,3.96,0,1,0,0,0,0
2018,11,17,1,5400,0,0,6.26,0.0,53.46,100.0,0.0,3.96,0,1,0,0,0,0
2018,11,17,1,6300,0,0,6.37,0.0,52.12,100.0,0.0,3.89,0,1,0,0,0,0
2018,11,17,2,7200,0,0,7.16,0.0,48.77,100.0,0.0,4.0,0,1,0,0,0,0
2018,11,17,2,8100,0,0,5.87,0.0,51.1,100.0,0.0,3.49,0,1,0,0,0,0
2018,11,17,2,9000,0,0,5.4,0.0,52.26,100.0,0.0,3.31,0,1,0,0,0,0
2018,11,17,2,9900,0,0,5.69,0.0,50.74,100.0,0.0,3.35,0,1,0,0,0,0
2018,11,17,3,10800,0,0,5.8,0.0,50.79,100.0,0.0,3.42,0,1,0,0,0,0
