Date,Year,Month,WeekStatus,Day_Of_Week,NSM,Load_Type,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,CO2(tCO2),Usage_kWh,Hour
2018-10-29,2018,10,1,Monday,81900,1,5.65,0.0,56.71,100.0,0.0,3.89,22
2018-10-29,2018,10,1,Monday,82800,1,5.51,0.0,64.74,100.0,0.0,4.68,23
2018-10-29,2018,10,1,Monday,83700,0,5.18,0.0,65.25,100.0,0.0,4.46,23
2018-10-29,2018,10,1,Monday,84600,0,6.3,0.0,50.03,100.0,0.0,3.64,23
2018-10-29,2018,10,1,Monday,85500,0,6.41,0.0,49.69,100.0,0.0,3.67,23
2018-10-29,2018,10,1,Monday,0,0,6.41,0.0,49.38,100.0,0.0,3.64,0
2018-10-30,2018,10,1,Tuesday,900,0,6.44,0.0,48.79,100.0,0.0,3.6,0
2018-10-30,2018,10,1,Tuesday,1800,0,6.95,0.0,46.7,100.0,0.0,3.67,0
2018-10-30,2018,10,1,Tuesday,2700,0,6.88,0.0,47.46,100.0,0.0,3.71,0
2018-10-30,2018,10,1,Tuesday,3600,0,6.66,0.0,48.26,100.0,0.0,3.67,1
2018-10-30,2018,10,1,Tuesday,4500,0,6.84,0.0,46.98,100.0,0.0,3.64,1
2018-10-30,2018,10,1,Tuesday,5400,0,6.88,0.0,47.07,100.0,0.0,3.67,1
2018-10-30,2018,10,1,Tuesday,6300,0,7.13,0.0,46.16,100.0,0.0,3.71,1
2018-10-30,2018,10,1,Tuesday,7200,0,6.73,0.0,48.28,100.0,0.0,3.71,2
2018-10-30,2018,10,1,Tuesday,8100,0,7.09,0.0,45.97,100.0,0.0,3.67,2
2018-10-30,2018,10,1,Tuesday,9000,0,6.23,0.0,50.03,100.0,0.0,3.6,2
2018-10-30,2018,10,1,Tuesday,9900,0,5.76,0.0,53.0,100.0,0.0,3.6,2
2018-10-30,2018,10,1,Tuesday,10800,0,4.79,0.0,55.55,100.0,0.0,3.2,3
2018-10-30,2018,10,1,Tuesday,11700,0,4.32,0.0,56.91,100.0,0.0,2.99,3
2018-10-30,2018,10,1,Tuesday,12600,0,4.03,0.0,58.14,100.0,0.0,2.88,3
2018-10-30,2018,10,1,Tuesday,13500,0,4.14,0.0,57.11,100.0,0.0,2.88,3
2018-10-30,2018,10,1,Tuesday,14400,0,4.03,0.0,58.67,100.0,0.0,2.92,4
2018-10-30,2018,10,1,Tuesday,15300,0,4.07,0.0,57.76,100.0,0.0,2.88,4
2018-10-30,2018,10,1,Tuesday,16200,0,4.75,0.0,55.87,100.0,0.0,3.2,4
2018-10-30,2018,10,1,Tuesday,17100,0,5.58,0.0,53.79,100.0,0.0,3.56,4
2018-10-30,2018,10,1,Tuesday,18000,0,4.03,0.0,59.07,100.0,0.0,2.95,5
2018-10-30,2018,10,1,Tuesday,18900,0,3.85,0.0,59.36,100.0,0.0,2.84,5
2018-10-30,2018,10,1,Tuesday,19800,0,3.78,0.0,60.07,100.0,0.0,2.84,5
2018-10-30,2018,10,1,Tuesday,20700,0,3.85,0.0,59.9,100.0,0.0,2.88,5
2018-10-30,2018,10,1,Tuesday,21600,0,3.71,0.0,61.32,100.0,0.0,2.88,6
2018-10-30,2018,10,1,Tuesday,22500,0,3.71,0.0,60.38,100.0,0.0,2.81,6
2018-10-30,2018,10,1,Tuesday,23400,0,3.67,0.0,60.79,100.0,0.0,2.81,6
2018-10-30,2018,10,1,Tuesday,24300,0,4.1,0.0,56.94,100.0,0.0,2.84,6
2018-10-30,2018,10,1,Tuesday,25200,0,4.64,0.0,53.26,100.0,0.0,2.92,7
2018-10-30,2018,10,1,Tuesday,26100,0,6.08,0.0,50.21,100.0,0.0,3.53,7
2018-10-30,2018,10,1,Tuesday,27000,0,5.65,0.0,55.61,100.0,0.0,3.78,7
2018-10-30,2018,10,1,Tuesday,27900,0,5.47,0.0,63.53,100.0,0.0,4.5,7
2018-10-30,2018,10,1,Tuesday,28800,0,4.72,0.0,73.72,100.0,0.0,5.15,8
2018-10-30,2018,10,1,Tuesday,29700,0,21.85,0.0,76.98,100.0,0.01,26.35,8
2018-10-30,2018,10,1,Tuesday,30600,0,57.2,0.0,75.79,100.0,0.03,66.46,8
2018-10-30,2018,10,1,Tuesday,31500,0,42.16,0.0,78.94,100.0,0.02,54.22,8
2018-10-30,2018,10,1,Tuesday,32400,0,45.11,0.0,85.84,100.0,0.03,75.49,9
2018-10-30,2018,10,1,Tuesday,33300,1,35.82,0.0,88.58,100.0,0.03,68.36,9
2018-10-30,2018,10,1,Tuesday,34200,1,33.62,0.0,88.3,100.0,0.03,63.25,9
2018-10-30,2018,10,1,Tuesday,35100,1,36.22,0.0,87.67,100.0,0.03,66.02,9
2018-10-30,2018,10,1,Tuesday,36000,1,30.96,0.0,88.79,100.0,0.03,59.76,10
2018-10-30,2018,10,1,Tuesday,36900,2,26.42,0.0,90.31,100.0,0.03,55.55,10
2018-10-30,2018,10,1,Tuesday,37800,2,43.92,0.0,86.08,100.0,0.03,74.3,10
2018-10-30,2018,10,1,Tuesday,38700,2,35.53,0.0,87.59,100.0,0.03,64.51,10
2018-10-30,2018,10,1,Tuesday,39600,2,38.12,0.0,86.52,100.0,0.03,65.77,11
2018-10-30,2018,10,1,Tuesday,40500,2,33.59,0.0,87.7,100.0,0.03,61.31,11
2018-10-30,2018,10,1,Tuesday,41400,2,40.61,0.0,86.47,100.0,0.03,69.91,11
2018-10-30,2018,10,1,Tuesday,42300,2,34.85,0.0,86.88,100.0,0.03,61.16,11
2018-10-30,2018,10,1,Tuesday,43200,2,19.98,0.22,92.53,100.0,0.02,48.74,12
2018-10-30,2018,10,1,Tuesday,44100,1,0.0,17.96,100.0,26.67,0.0,4.97,12
2018-10-30,2018,10,1,Tuesday,45000,1,0.0,18.61,100.0,25.61,0.0,4.93,12
2018-10-30,2018,10,1,Tuesday,45900,1,0.0,17.93,100.0,24.9,0.0,4.61,12
2018-10-30,2018,10,1,Tuesday,46800,1,0.0,18.11,100.0,29.64,0.0,5.62,13
2018-10-30,2018,10,1,Tuesday,47700,2,12.82,4.54,93.67,99.14,0.02,34.31,13
2018-10-30,2018,10,1,Tuesday,48600,2,36.43,0.0,87.26,100.0,0.03,65.09,13
2018-10-30,2018,10,1,Tuesday,49500,2,30.2,0.0,88.52,100.0,0.03,57.46,13
2018-10-30,2018,10,1,Tuesday,50400,2,37.08,0.0,86.36,100.0,0.03,63.5,14
2018-10-30,2018,10,1,Tuesday,51300,2,37.4,0.0,86.68,100.0,0.03,65.02,14
2018-10-30,2018,10,1,Tuesday,52200,2,35.46,0.0,86.68,100.0,0.03,61.63,14
2018-10-30,2018,10,1,Tuesday,53100,2,32.4,0.0,87.68,100.0,0.03,59.08,14
2018-10-30,2018,10,1,Tuesday,54000,2,28.98,0.0,89.98,100.0,0.03,59.76,15
2018-10-30,2018,10,1,Tuesday,54900,2,24.19,0.0,91.37,100.0,0.02,54.4,15
2018-10-30,2018,10,1,Tuesday,55800,2,31.82,0.0,87.6,100.0,0.03,57.78,15
2018-10-30,2018,10,1,Tuesday,56700,2,35.42,0.0,86.08,100.0,0.03,59.9,15
2018-10-30,2018,10,1,Tuesday,57600,2,31.39,0.0,86.84,100.0,0.03,54.97,16
2018-10-30,2018,10,1,Tuesday,58500,2,39.06,0.0,87.37,100.0,0.03,70.16,16
2018-10-30,2018,10,1,Tuesday,59400,2,35.64,0.0,88.84,100.0,0.03,68.98,16
2018-10-30,2018,10,1,Tuesday,60300,2,29.34,0.0,89.19,100.0,0.03,57.85,16
2018-10-30,2018,10,1,Tuesday,61200,2,18.11,0.0,93.13,100.0,0.02,46.3,17
2018-10-30,2018,10,1,Tuesday,62100,1,25.74,0.0,92.25,100.0,0.03,61.52,17
2018-10-30,2018,10,1,Tuesday,63000,1,9.79,0.32,97.37,100.0,0.02,41.8,17
2018-10-30,2018,10,1,Tuesday,63900,1,0.43,2.7,99.99,99.6,0.01,30.1,17
2018-10-30,2018,10,1,Tuesday,64800,1,4.54,1.37,98.94,99.9,0.01,30.89,18
2018-10-30,2018,10,1,Tuesday,65700,1,15.3,0.0,92.15,100.0,0.02,36.29,18
2018-10-30,2018,10,1,Tuesday,66600,1,22.32,0.0,89.64,100.0,0.02,45.14,18
2018-10-30,2018,10,1,Tuesday,67500,1,34.6,0.0,89.02,100.0,0.03,67.61,18
2018-10-30,2018,10,1,Tuesday,68400,1,21.89,0.0,93.06,100.0,0.03,55.66,19
2018-10-30,2018,10,1,Tuesday,69300,1,23.29,0.0,91.34,100.0,0.02,52.27,19
2018-10-30,2018,10,1,Tuesday,70200,1,25.38,0.0,90.06,100.0,0.02,52.6,19
2018-10-30,2018,10,1,Tuesday,71100,1,26.24,0.0,91.46,100.0,0.03,59.36,19
2018-10-30,2018,10,1,Tuesday,72000,1,23.87,0.0,92.72,100.0,0.03,59.08,20
2018-10-30,2018,10,1,Tuesday,72900,1,22.46,0.0,91.56,100.0,0.02,51.16,20
2018-10-30,2018,10,1,Tuesday,73800,1,61.92,0.0,87.87,100.0,0.05,113.98,20
2018-10-30,2018,10,1,Tuesday,74700,1,50.58,0.0,90.87,100.0,0.05,110.09,20
2018-10-30,2018,10,1,Tuesday,75600,1,22.97,1.51,94.02,99.97,0.03,63.4,21
2018-10-30,2018,10,1,Tuesday,76500,1,0.0,17.57,100.0,25.53,0.0,4.64,21
2018-10-30,2018,10,1,Tuesday,77400,1,0.0,17.17,100.0,24.98,0.0,4.43,21
2018-10-30,2018,10,1,Tuesday,78300,1,0.0,17.71,100.0,22.19,0.0,4.03,21
2018-10-30,2018,10,1,Tuesday,79200,1,0.0,17.35,100.0,22.84,0.0,4.07,22
2018-10-30,2018,10,1,Tuesday,80100,1,6.7,0.18,49.82,99.89,0.0,3.85,22
2018-10-30,2018,10,1,Tuesday,81000,1,7.13,0.0,47.23,100.0,0.0,3.82,22
2018-10-30,2018,10,1,Tuesday,81900,1,6.01,0.0,55.41,100.0,0.0,4.0,22
2018-10-30,2018,10,1,Tuesday,82800,1,5.33,0.0,64.84,100.0,0.0,4.54,23
2018-10-30,2018,10,1,Tuesday,83700,0,5.36,0.0,55.33,100.0,0.0,3.56,23
2018-10-30,2018,10,1,Tuesday,84600,0,6.05,0.0,52.28,100.0,0.0,3.71,23
2018-10-30,2018,10,1,Tuesday,85500,0,6.19,0.0,49.86,100.0,0.0,3.56,23
2018-10-30,2018,10,1,Tuesday,0,0,6.41,0.0,49.69,100.0,0.0,3.67,0
2018-10-31,2018,10,1,Wednesday,900,0,6.08,0.0,51.37,100.0,0.0,3.64,0
2018-10-31,2018,10,1,Wednesday,1800,0,5.51,0.0,54.7,100.0,0.0,3.6,0
2018-10-31,2018,10,1,Wednesday,2700,0,5.8,0.0,53.47,100.0,0.0,3.67,0
2018-10-31,2018,10,1,Wednesday,3600,0,5.69,0.0,53.04,100.0,0.0,3.56,1
2018-10-31,2018,10,1,Wednesday,4500,0,5.62,0.0,53.94,100.0,0.0,3.6,1
2018-10-31,2018,10,1,Wednesday,5400,0,5.83,0.0,52.54,100.0,0.0,3.6,1
2018-10-31,2018,10,1,Wednesday,6300,0,5.76,0.0,53.0,100.0,0.0,3.6,1
2018-10-31,2018,10,1,Wednesday,7200,0,5.69,0.0,58.18,100.0,0.0,4.07,2
2018-10-31,2018,10,1,Wednesday,8100,0,5.9,0.0,62.47,100.0,0.0,4.72,2
2018-10-31,2018,10,1,Wednesday,9000,0,5.8,0.0,53.16,100.0,0.0,3.64,2
2018-10-31,2018,10,1,Wednesday,9900,0,5.98,0.0,51.58,100.0,0.0,3.6,2
2018-10-31,2018,10,1,Wednesday,10800,0,5.98,0.0,51.58,100.0,0.0,3.6,3
2018-10-31,2018,10,1,Wednesday,11700,0,5.9,0.0,52.51,100.0,0.0,3.64,3
2018-10-31,2018,10,1,Wednesday,12600,0,5.54,0.0,52.08,100.0,0.0,3.38,3
2018-10-31,2018,10,1,Wednesday,13500,0,4.32,0.0,56.91,100.0,0.0,2.99,3
2018-10-31,2018,10,1,Wednesday,14400,0,4.21,0.0,57.39,100.0,0.0,2.95,4
2018-10-31,2018,10,1,Wednesday,15300,0,4.21,0.0,57.39,100.0,0.0,2.95,4
2018-10-31,2018,10,1,Wednesday,16200,0,4.03,0.0,59.97,100.0,0.0,3.02,4
2018-10-31,2018,10,1,Wednesday,17100,0,4.07,0.0,58.69,100.0,0.0,2.95,4
2018-10-31,2018,10,1,Wednesday,18000,0,3.85,0.0,60.43,100.0,0.0,2.92,5
2018-10-31,2018,10,1,Wednesday,18900,0,3.85,0.0,59.9,100.0,0.0,2.88,5
2018-10-31,2018,10,1,Wednesday,19800,0,3.78,0.0,61.13,100.0,0.0,2.92,5
2018-10-31,2018,10,1,Wednesday,20700,0,4.72,0.0,58.22,100.0,0.0,3.38,5
2018-10-31,2018,10,1,Wednesday,21600,0,5.33,0.0,55.22,100.0,0.0,3.53,6
2018-10-31,2018,10,1,Wednesday,22500,0,3.82,0.0,60.2,100.0,0.0,2.88,6
2018-10-31,2018,10,1,Wednesday,23400,0,3.78,0.0,60.07,100.0,0.0,2.84,6
2018-10-31,2018,10,1,Wednesday,24300,0,3.78,0.0,60.07,100.0,0.0,2.84,6
2018-10-31,2018,10,1,Wednesday,25200,0,4.79,0.0,58.11,100.0,0.0,3.42,7
2018-10-31,2018,10,1,Wednesday,26100,0,4.43,0.0,59.51,100.0,0.0,3.28,7
2018-10-31,2018,10,1,Wednesday,27000,0,3.56,0.0,63.81,100.0,0.0,2.95,7
2018-10-31,2018,10,1,Wednesday,27900,0,6.19,0.0,57.85,100.0,0.0,4.39,7
2018-10-31,2018,10,1,Wednesday,28800,0,5.98,0.0,57.93,100.0,0.0,4.25,8
2018-10-31,2018,10,1,Wednesday,29700,0,21.67,0.0,78.86,100.0,0.01,27.79,8
2018-10-31,2018,10,1,Wednesday,30600,0,51.52,0.0,75.32,100.0,0.03,59.0,8
2018-10-31,2018,10,1,Wednesday,31500,0,72.36,0.0,84.76,100.0,0.05,115.56,8
2018-10-31,2018,10,1,Wednesday,32400,0,74.12,0.0,88.3,100.0,0.06,139.43,9
2018-10-31,2018,10,1,Wednesday,33300,1,51.88,0.0,89.8,100.0,0.05,105.88,9
2018-10-31,2018,10,1,Wednesday,34200,1,36.65,0.0,87.07,100.0,0.03,64.87,9
2018-10-31,2018,10,1,Wednesday,35100,1,45.14,0.0,88.76,100.0,0.04,86.98,9
2018-10-31,2018,10,1,Wednesday,36000,1,62.75,0.0,89.35,100.0,0.06,124.85,10
2018-10-31,2018,10,1,Wednesday,36900,2,44.89,0.0,89.33,100.0,0.04,89.21,10
2018-10-31,2018,10,1,Wednesday,37800,2,40.57,0.0,88.57,100.0,0.04,77.4,10
2018-10-31,2018,10,1,Wednesday,38700,2,34.27,0.0,90.23,100.0,0.03,71.71,10
2018-10-31,2018,10,1,Wednesday,39600,2,59.8,0.0,88.09,100.0,0.05,111.31,11
2018-10-31,2018,10,1,Wednesday,40500,2,60.01,0.0,89.05,100.0,0.05,117.47,11
2018-10-31,2018,10,1,Wednesday,41400,2,52.34,0.0,89.24,100.0,0.05,103.5,11
2018-10-31,2018,10,1,Wednesday,42300,2,38.92,0.0,87.21,100.0,0.03,69.37,11
2018-10-31,2018,10,1,Wednesday,43200,2,46.69,0.14,90.16,100.0,0.04,97.34,12
2018-10-31,2018,10,1,Wednesday,44100,1,0.0,17.64,100.0,36.98,0.0,7.02,12
2018-10-31,2018,10,1,Wednesday,45000,1,0.0,17.86,100.0,33.45,0.0,6.34,12
2018-10-31,2018,10,1,Wednesday,45900,1,0.0,17.03,100.0,33.13,0.0,5.98,12
2018-10-31,2018,10,1,Wednesday,46800,1,0.0,17.57,100.0,32.36,0.0,6.01,13
2018-10-31,2018,10,1,Wednesday,47700,2,15.62,5.87,92.75,98.87,0.02,38.77,13
2018-10-31,2018,10,1,Wednesday,48600,2,35.46,0.0,89.48,100.0,0.03,71.06,13
2018-10-31,2018,10,1,Wednesday,49500,2,46.12,0.0,88.42,100.0,0.04,87.3,13
2018-10-31,2018,10,1,Wednesday,50400,2,50.0,0.0,88.76,100.0,0.04,96.37,14
2018-10-31,2018,10,1,Wednesday,51300,2,60.73,0.0,87.95,100.0,0.05,112.25,14
2018-10-31,2018,10,1,Wednesday,52200,2,59.44,0.0,85.29,100.0,0.04,97.09,14
2018-10-31,2018,10,1,Wednesday,53100,2,21.13,0.0,91.7,100.0,0.02,48.56,14
2018-10-31,2018,10,1,Wednesday,54000,2,23.0,0.0,90.58,100.0,0.02,49.18,15
2018-10-31,2018,10,1,Wednesday,54900,2,26.6,0.0,88.07,100.0,0.02,49.46,15
2018-10-31,2018,10,1,Wednesday,55800,2,38.3,0.0,84.75,100.0,0.03,61.16,15
2018-10-31,2018,10,1,Wednesday,56700,2,37.15,0.0,84.25,100.0,0.03,58.1,15
2018-10-31,2018,10,1,Wednesday,57600,2,34.42,0.0,85.55,100.0,0.03,56.88,16
2018-10-31,2018,10,1,Wednesday,58500,2,26.86,0.0,88.39,100.0,0.02,50.76,16
2018-10-31,2018,10,1,Wednesday,59400,2,36.0,0.0,88.31,100.0,0.03,67.75,16
2018-10-31,2018,10,1,Wednesday,60300,2,30.67,0.0,89.01,100.0,0.03,59.9,16
2018-10-31,2018,10,1,Wednesday,61200,2,39.38,0.0,88.15,100.0,0.03,73.51,17
2018-10-31,2018,10,1,Wednesday,62100,1,32.62,0.0,88.61,100.0,0.03,62.35,17
2018-10-31,2018,10,1,Wednesday,63000,1,41.44,0.18,92.1,100.0,0.04,97.96,17
2018-10-31,2018,10,1,Wednesday,63900,1,1.19,1.98,99.93,99.8,0.01,31.36,17
2018-10-31,2018,10,1,Wednesday,64800,1,5.65,0.94,98.45,99.96,0.01,31.72,18
2018-10-31,2018,10,1,Wednesday,65700,1,27.47,0.0,86.22,100.0,0.02,46.76,18
2018-10-31,2018,10,1,Wednesday,66600,1,31.18,0.0,85.01,100.0,0.02,50.33,18
2018-10-31,2018,10,1,Wednesday,67500,1,55.87,0.0,89.73,100.0,0.05,113.58,18
2018-10-31,2018,10,1,Wednesday,68400,1,39.53,0.0,92.64,100.0,0.04,97.24,19
2018-10-31,2018,10,1,Wednesday,69300,1,43.99,0.0,90.99,100.0,0.04,96.48,19
2018-10-31,2018,10,1,Wednesday,70200,1,54.0,0.0,91.09,100.0,0.05,119.23,19
2018-10-31,2018,10,1,Wednesday,71100,1,47.59,0.0,90.59,100.0,0.05,101.77,19
2018-10-31,2018,10,1,Wednesday,72000,1,42.62,0.0,92.51,100.0,0.05,103.86,20
2018-10-31,2018,10,1,Wednesday,72900,1,40.03,0.0,91.64,100.0,0.04,91.66,20
2018-10-31,2018,10,1,Wednesday,73800,1,38.7,0.0,90.5,100.0,0.04,82.33,20
2018-10-31,2018,10,1,Wednesday,74700,1,20.45,0.0,97.08,100.0,0.04,82.76,20
2018-10-31,2018,10,1,Wednesday,75600,1,5.8,3.42,99.18,99.71,0.02,45.07,21
2018-10-31,2018,10,1,Wednesday,76500,1,0.0,16.06,100.0,39.18,0.0,6.84,21
2018-10-31,2018,10,1,Wednesday,77400,1,0.0,17.24,100.0,24.89,0.0,4.43,21
2018-10-31,2018,10,1,Wednesday,78300,1,0.0,17.32,100.0,24.78,0.0,4.43,21
2018-10-31,2018,10,1,Wednesday,79200,1,0.04,16.85,100.0,25.21,0.0,4.39,22
2018-10-31,2018,10,1,Wednesday,80100,1,6.7,0.25,52.93,99.82,0.0,4.18,22
2018-10-31,2018,10,1,Wednesday,81000,1,7.52,0.0,48.23,100.0,0.0,4.14,22
2018-10-31,2018,10,1,Wednesday,81900,1,7.42,0.0,48.09,100.0,0.0,4.07,22
2018-10-31,2018,10,1,Wednesday,82800,1,6.62,0.0,51.34,100.0,0.0,3.96,23
2018-10-31,2018,10,1,Wednesday,83700,0,5.29,0.0,59.24,100.0,0.0,3.89,23
2018-10-31,2018,10,1,Wednesday,84600,0,4.97,0.0,61.64,100.0,0.0,3.89,23
2018-10-31,2018,10,1,Wednesday,85500,0,5.29,0.0,59.54,100.0,0.0,3.92,23
2018-10-31,2018,10,1,Wednesday,0,0,5.29,0.0,58.84,100.0,0.0,3.85,0
2018-11-01,2018,11,1,Thursday,900,0,5.51,0.0,57.67,100.0,0.0,3.89,0
2018-11-01,2018,11,1,Thursday,1800,0,5.76,0.0,56.65,100.0,0.0,3.96,0
2018-11-01,2018,11,1,Thursday,2700,0,5.65,0.0,67.08,100.0,0.0,5.11,0
2018-11-01,2018,11,1,Thursday,3600,0,5.76,0.0,63.38,100.0,0.0,4.72,1
2018-11-01,2018,11,1,Thursday,4500,0,5.83,0.0,55.5,100.0,0.0,3.89,1
2018-11-01,2018,11,1,Thursday,5400,0,5.58,0.0,57.19,100.0,0.0,3.89,1
2018-11-01,2018,11,1,Thursday,6300,0,5.65,0.0,57.0,100.0,0.0,3.92,1
2018-11-01,2018,11,1,Thursday,7200,0,5.94,0.0,55.47,100.0,0.0,3.96,2
2018-11-01,2018,11,1,Thursday,8100,0,5.87,0.0,55.93,100.0,0.0,3.96,2
2018-11-01,2018,11,1,Thursday,9000,0,5.9,0.0,55.04,100.0,0.0,3.89,2
2018-11-01,2018,11,1,Thursday,9900,0,5.76,0.0,56.26,100.0,0.0,3.92,2
2018-11-01,2018,11,1,Thursday,10800,0,5.69,0.0,56.44,100.0,0.0,3.89,3
2018-11-01,2018,11,1,Thursday,11700,0,4.21,0.0,61.81,100.0,0.0,3.31,3
2018-11-01,2018,11,1,Thursday,12600,0,4.1,0.0,62.47,100.0,0.0,3.28,3
2018-11-01,2018,11,1,Thursday,13500,0,4.07,0.0,62.28,100.0,0.0,3.24,3
2018-11-01,2018,11,1,Thursday,14400,0,4.14,0.0,62.45,100.0,0.0,3.31,4
2018-11-01,2018,11,1,Thursday,15300,0,4.1,0.0,62.0,100.0,0.0,3.24,4
2018-11-01,2018,11,1,Thursday,16200,0,4.03,0.0,63.12,100.0,0.0,3.28,4
2018-11-01,2018,11,1,Thursday,17100,0,4.03,0.0,63.12,100.0,0.0,3.28,4
2018-11-01,2018,11,1,Thursday,18000,0,4.18,0.0,62.08,100.0,0.0,3.31,5
2018-11-01,2018,11,1,Thursday,18900,0,5.65,0.0,57.78,100.0,0.0,4.0,5
2018-11-01,2018,11,1,Thursday,19800,0,5.44,0.0,57.47,100.0,0.0,3.82,5
2018-11-01,2018,11,1,Thursday,20700,0,4.75,0.0,59.65,100.0,0.0,3.53,5
2018-11-01,2018,11,1,Thursday,21600,0,5.58,0.0,57.87,100.0,0.0,3.96,6
2018-11-01,2018,11,1,Thursday,22500,0,4.18,0.0,62.54,100.0,0.0,3.35,6
2018-11-01,2018,11,1,Thursday,23400,0,3.89,0.0,63.17,100.0,0.0,3.17,6
2018-11-01,2018,11,1,Thursday,24300,0,3.82,0.0,63.86,100.0,0.0,3.17,6
2018-11-01,2018,11,1,Thursday,25200,0,3.82,0.0,63.86,100.0,0.0,3.17,7
2018-11-01,2018,11,1,Thursday,26100,0,3.6,0.0,66.09,100.0,0.0,3.17,7
2018-11-01,2018,11,1,Thursday,27000,0,4.36,0.0,64.4,100.0,0.0,3.67,7
2018-11-01,2018,11,1,Thursday,27900,0,5.04,0.0,66.6,100.0,0.0,4.5,7
2018-11-01,2018,11,1,Thursday,28800,0,4.79,0.0,70.71,100.0,0.0,4.79,8
2018-11-01,2018,11,1,Thursday,29700,0,30.06,0.0,84.38,100.0,0.02,47.27,8
2018-11-01,2018,11,1,Thursday,30600,0,69.55,0.0,83.73,100.0,0.05,106.49,8
2018-11-01,2018,11,1,Thursday,31500,0,62.82,0.0,86.97,100.0,0.05,110.7,8
2018-11-01,2018,11,1,Thursday,32400,0,31.18,0.0,91.58,100.0,0.03,71.1,9
2018-11-01,2018,11,1,Thursday,33300,1,32.94,0.0,89.15,100.0,0.03,64.84,9
2018-11-01,2018,11,1,Thursday,34200,1,25.02,0.0,90.13,100.0,0.02,52.06,9
2018-11-01,2018,11,1,Thursday,35100,1,28.55,0.0,88.3,100.0,0.02,53.71,9
2018-11-01,2018,11,1,Thursday,36000,1,35.68,0.0,87.94,100.0,0.03,65.92,10
2018-11-01,2018,11,1,Thursday,36900,2,28.84,0.0,89.67,100.0,0.03,58.43,10
2018-11-01,2018,11,1,Thursday,37800,2,26.24,0.0,90.7,100.0,0.03,56.52,10
2018-11-01,2018,11,1,Thursday,38700,2,44.86,0.0,86.65,100.0,0.04,77.87,10
2018-11-01,2018,11,1,Thursday,39600,2,55.4,0.0,88.29,100.0,0.05,104.18,11
2018-11-01,2018,11,1,Thursday,40500,2,47.12,0.0,87.42,100.0,0.04,84.82,11
2018-11-01,2018,11,1,Thursday,41400,2,54.22,0.0,88.41,100.0,0.05,102.6,11
2018-11-01,2018,11,1,Thursday,42300,2,55.33,0.0,90.06,100.0,0.05,114.66,11
2018-11-01,2018,11,1,Thursday,43200,2,46.15,0.29,88.86,100.0,0.04,89.42,12
2018-11-01,2018,11,1,Thursday,44100,1,0.0,18.04,100.0,32.78,0.0,6.26,12
2018-11-01,2018,11,1,Thursday,45000,1,0.0,17.42,100.0,34.68,0.0,6.44,12
2018-11-01,2018,11,1,Thursday,45900,1,0.0,16.6,100.0,34.39,0.0,6.08,12
2018-11-01,2018,11,1,Thursday,46800,1,0.0,16.92,100.0,33.67,0.0,6.05,13
2018-11-01,2018,11,1,Thursday,47700,1,22.0,5.72,91.42,99.34,0.02,49.64,13
2018-11-01,2018,11,1,Thursday,48600,1,60.37,0.0,87.79,100.0,0.05,110.66,13
2018-11-01,2018,11,1,Thursday,49500,1,64.76,0.0,88.03,100.0,0.06,120.17,13
2018-11-01,2018,11,1,Thursday,50400,1,60.34,0.0,85.21,100.0,0.05,98.24,14
2018-11-01,2018,11,1,Thursday,51300,1,43.67,0.0,90.06,100.0,0.04,90.47,14
2018-11-01,2018,11,1,Thursday,52200,1,53.96,0.0,90.37,100.0,0.05,113.9,14
2018-11-01,2018,11,1,Thursday,53100,1,47.05,0.0,86.94,100.0,0.04,82.8,14
2018-11-01,2018,11,1,Thursday,54000,1,42.19,0.0,84.48,100.0,0.03,66.6,15
2018-11-01,2018,11,1,Thursday,54900,1,36.11,0.0,85.82,100.0,0.03,60.37,15
2018-11-01,2018,11,1,Thursday,55800,1,26.64,0.0,89.32,100.0,0.02,52.92,15
2018-11-01,2018,11,1,Thursday,56700,1,26.14,0.0,88.93,100.0,0.02,50.83,15
2018-11-01,2018,11,1,Thursday,57600,1,33.44,0.0,86.37,100.0,0.03,57.31,16
2018-11-01,2018,11,1,Thursday,58500,1,33.73,0.0,86.81,100.0,0.03,59.0,16
2018-11-01,2018,11,1,Thursday,59400,1,38.41,0.0,85.51,100.0,0.03,63.36,16
2018-11-01,2018,11,1,Thursday,60300,1,31.86,0.0,88.22,100.0,0.03,59.69,16
2018-11-01,2018,11,1,Thursday,61200,1,19.48,0.0,93.02,100.0,0.02,49.36,17
2018-11-01,2018,11,1,Thursday,62100,2,23.29,0.0,91.31,100.0,0.02,52.16,17
2018-11-01,2018,11,1,Thursday,63000,2,23.33,0.0,91.38,100.0,0.02,52.49,17
2018-11-01,2018,11,1,Thursday,63900,2,4.9,0.32,99.1,100.0,0.02,36.25,17
2018-11-01,2018,11,1,Thursday,64800,2,4.57,0.68,98.91,99.98,0.01,30.74,18
2018-11-01,2018,11,1,Thursday,65700,2,4.46,3.74,96.46,97.47,0.01,16.31,18
2018-11-01,2018,11,1,Thursday,66600,2,0.0,11.16,100.0,32.91,0.0,3.89,18
2018-11-01,2018,11,1,Thursday,67500,2,0.0,18.47,100.0,20.25,0.0,3.82,18
